"Feature","icc_matrix"
"wavelet.HLL_glcm_Id",0.981831163702663
"wavelet.HLL_glcm_Idm",0.981984511453361
"wavelet.HLL_glcm_Idmn",0.868848363168592
"wavelet.HLL_glcm_Idn",0.895270119657994
"wavelet.HLL_glcm_Imc1",0.655483371987229
"wavelet.HLL_glcm_Imc2",0.928483497012368
"wavelet.HLL_glcm_InverseVariance",0.934437243028509
"wavelet.HLL_glcm_JointAverage",0.934918973207353
"wavelet.HLL_glcm_JointEnergy",0.451167453027148
"wavelet.HLL_glcm_JointEntropy",0.766266935191653
"wavelet.HLL_glcm_MCC",0.866393034525999
"wavelet.HLL_glcm_MaximumProbability",0.790877382002528
"wavelet.HLL_glcm_SumAverage",0.934918973176832
"wavelet.HLL_glcm_SumEntropy",0.836093224389472
"wavelet.HLL_glcm_SumSquares",0.99078509674045
"wavelet.HLL_gldm_DependenceEntropy",0.693418783901664
"wavelet.HLL_gldm_DependenceNonUniformity",0.999225834525725
"wavelet.HLL_gldm_DependenceNonUniformityNormalized",0.586916286917238
"wavelet.HLL_gldm_DependenceVariance",0.96204880826438
"wavelet.HLL_gldm_GrayLevelNonUniformity",0.99960746185098
"wavelet.HLL_gldm_GrayLevelVariance",0.988368635056518
"wavelet.HLL_gldm_HighGrayLevelEmphasis",0.960841456390802
"wavelet.HLL_gldm_LargeDependenceEmphasis",0.95750062985633
"wavelet.HLL_gldm_LargeDependenceHighGrayLevelEmphasis",0.953592268201482
"wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis",0.961761042093398
"wavelet.HLL_gldm_LowGrayLevelEmphasis",0.773074682539808
"wavelet.HLL_gldm_SmallDependenceEmphasis",0.597671502265933
"wavelet.HLL_gldm_SmallDependenceHighGrayLevelEmphasis",0.977554778421331
"wavelet.HLL_gldm_SmallDependenceLowGrayLevelEmphasis",0.408021318592654
"wavelet.HLL_glrlm_GrayLevelNonUniformity",0.999582357670449
"wavelet.HLL_glrlm_GrayLevelNonUniformityNormalized",0.833207062158273
"wavelet.HLL_glrlm_GrayLevelVariance",0.986986744951858
"wavelet.HLL_glrlm_HighGrayLevelRunEmphasis",0.960601685707895
"wavelet.HLL_glrlm_LongRunEmphasis",0.962457230972041
"wavelet.HLL_glrlm_LongRunHighGrayLevelEmphasis",0.957001882651059
"wavelet.HLL_glrlm_LongRunLowGrayLevelEmphasis",0.84660774629502
"wavelet.HLL_glrlm_LowGrayLevelRunEmphasis",0.752132274606565
"wavelet.HLL_glrlm_RunEntropy",0.801931453867197
